Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
4723,257177,frank vs. god,7.0,"god, love, spiritual",https://image.tmdb.org/t/p/original/tCClur6bULHIZUqbiqwYTOs9BHu.jpg,"Frank is a man who thinks he has lost everything, until his house is destroyed by a tornado. Then when he goes to the insurance company, he’s told they won't pay because the damage falls under the ""Act of God"" exclusion in his policy. With nothing left, and nothing left to lose, he decides to sue God himself for damages, naming representatives of the world's religions as defendants in the suit. What starts as a ridiculous stunt, becomes a beautiful, funny, soulful odyssey in which he rediscovers that love itself... requires a leap of faith.",35,18.0
4724,300790,don't hug me i'm scared 3,7.122,"musical, surrealism, love, woman director, puppet film, absurdism, sociopolitical, children's media, short film",https://image.tmdb.org/t/p/original/mXWDueBDVr7PBsrvEeDOlzRmYpG.jpg,"During a chicken picnic, Yellow Guy gets upset after Green Bird kills a butterfly. Yellow Guy then meets a butterfly that takes him on a journey to discover his concept of love.",27,14.0
4726,379779,the present,7.567,"parent child relationship, based on comic, dog, computer game, animal, handicap, handicapped, short film",https://image.tmdb.org/t/p/original/4MoON4N0CNIYHtFCxOXe6ufh3kE.jpg,"The short tells the story of a boy who rather spends his time indoors playing videogames instead of discovering whats waiting in front of the door. One day his Mum decides to get a little surprise for her son, which makes it hard for him to concentrate on his video game.",16,35.0
4731,311765,the santa con,6.19,christmas,https://image.tmdb.org/t/p/original/2MPYk1W7Ti58dfDZRkA73O7eVcw.jpg,"Small-time con man Nick DeMarco is ordered by his parole officer to take a minimum-wage job as a department store Santa during the holidays...and he hates it. Near the end of his first shift, he hastily promises a young boy, Billy, that Santa will bring his estranged parents back together by Christmas. Nick decides to make good on his promise to the child, somehow. But after meeting the boy's mother Carol, will Nick ultimately choose to put the happiness of others ahead of his own?",35,18.0
4733,333526,oscar's hotel for fantastical creatures,10.0,"youtube, short film",https://image.tmdb.org/t/p/original/oYk7B7nfBtYfkp1IRJIC6AaAVse.jpg,Mystical creatures from all around the universe travel great distances to stay at Oscar's Hotel. Oliver attempts to team up with some of the hotel's finest to track down a dangerous intruder.,14,35.0
4735,265602,zoe gone,6.262,"kidnapping, teenage pregnancy",https://image.tmdb.org/t/p/original/gsUOzybvOsr4GqGcZFQQotOgGtH.jpg,"Sixteen-year-old Jennifer Lynn's life is turned upside down when she gives birth to baby Zoe. Being a teen mom is not what she had planned for high school. Her boyfriend Randy refuses to step up and her mother Alicia is not interested in raising another child. But when Zoe is kidnapped, Jennifer's maternal instincts kick in and she will stop at nothing to find her baby.",80,9648.0
4738,258350,the girl he met online,6.5,"jealousy, murder, dating, psychotic, online dating, dating woes, anger issues, bipolar disorder, ulterior motive dating",https://image.tmdb.org/t/p/original/ye4BvSkf8CfHu9CEA92r5QRKd4B.jpg,A man's relationship with a bipolar woman becomes dangerous.,80,18.0
4741,279171,outlaw prophet: warren jeffs,6.1,"biography, based on true story, religious fundamentalism, true crime",https://image.tmdb.org/t/p/original/sjtm0pIiSSseipVlJGgQPFspsUE.jpg,"Cult leader Warren Jeffs rises to power in the polygamist Mormon sect once headed by his late father, but some of his wives fight back to bring him to justice. Based on a true story.",18,80.0
4746,314011,the beat beneath my feet,6.5,"rock 'n' roll, guitar, musician, neighbor, britain",https://image.tmdb.org/t/p/original/h9byApwCnM8dUBOIombC9X2Fi1G.jpg,"A teenage boy lives with his single mum in a flat in South London. Into the flat below moves an anti-social, former Rock God who faked his death 8 years ago. The teenage boy works out who the mysterious neighbour is and blackmails him into teaching him the dark arts of Rock Guitar.",18,35.0
4747,269246,batman beyond,6.914,"future, superhero, based on comic, futuristic, robot, short film",https://image.tmdb.org/t/p/original/dDD8EwK7LHhfq2gmJznS94QSFaD.jpg,This short celebrating 75 years of Batman from artist Darwyn Cooke returns fans to the world of Batman Beyond as Terry McGinnis' futuristic Dark Knight faces his most formidable foe of all - himself.,28,16.0
4748,298165,he took his skin off for me,6.213,"gore, relationship, skin, couple, metaphor, request, vulnerability, short film",https://image.tmdb.org/t/p/original/1qJLBNYo8n1v2CuctRcTVwBdv4J.jpg,"A simple, domestic love story about a man who takes his skin off for his girlfriend, and why it probably wasn't the best idea...",27,18.0
4750,353378,big stone gap,6.007,woman director,https://image.tmdb.org/t/p/original/zlmVnq87c3xZxz9NAsS5cDaPMES.jpg,"A story centered around a transitional point in the life of Ave Maria Mulligan, the heart of her community in the Appalachian Mountains of Virginia.",10749,35.0
4751,254273,the dam keeper,7.375,"small town, pig, windmill, short film",https://image.tmdb.org/t/p/original/ypSnBDA75IJyf8DPVqnNYd7qJqY.jpg,"In a desolate future, one small town has survived because of a large windmill dam that acts as a fan to keep out pollution. The dam's operator, Pig, works tirelessly to keep the sails spinning and protect the town, despite abuse from classmates and an indifferent public. When a new student joins Pig's class, nothing will be the same again.",16,18.0
4752,314127,a wife's nightmare,6.3,"high school, jealousy, workaholic, married couple, architect, suspicion, mental breakdown, stress, disrespect, based on true story, motherly love, breast cancer, singer, psychiatric hospital, last will and testament, best friend, guitar player, suburb, nervous breakdown, insecurity, family, death of mother, washington state, awkwardness, financial problem, suspicious wife, runner, teenage son, school suspension, long lost daughter, period  of adjustment, cul-de-sac, mother son relationship, teenage angst, high school crush, anxiety, record store, counseling, half siblings, unknown daughter, back to work, aging musician, disruption",https://image.tmdb.org/t/p/original/pn7RmgsaG67g6HjrYMShLII3O4Z.jpg,"Liz, just returned home after a mental breakdown, has to welcome a relative stranger into her home when Caitlin, a young, vivacious woman, claims to be her husband's daughter.",18,53.0
4753,292822,a midsummer night's dream,6.4,woman director,https://image.tmdb.org/t/p/original/qNAfFjBGmRL0qxdAU0uoluDM5W7.jpg,A recording of Julie Taymor's New York stage production of William Shakespeare's comedy.,35,14.0
4761,272418,man from reno,6.2,"san francisco, california, extramarital affair, neo-noir",https://image.tmdb.org/t/p/original/rGEpX7QKULl24gQLpVODWcPuW2.jpg,"A mystery outside of San Francisco brings together small-town sheriff Paul Del Moral, Japanese author Aki Akahori, and a traveler from Reno who soon disappears, leaving behind his suitcase and a trail of questions.",9648,18.0
4765,290336,montana,6.216,"assassin, london, england, serbian, commando, revenge plot, east end of london",https://image.tmdb.org/t/p/original/3WwxsHjBtzdkjiPhkzwyqHSvB6Q.jpg,"In the mean streets of London's East End, a former Serbian commando and a fourteen-year old boy plot revenge against a powerful crime lord and his ruthless lieutenants. As our heroes prepare to take on their enemies, the boy is mentored in the dark arts of assassination and learns the true meaning of friendship, honor and respect.",53,80.0
4766,420172,tomorrow,6.5,"friendship, love triangle, teenage love, teenage romance, gay theme, short film",https://image.tmdb.org/t/p/original/8fFFCsWStc2C5Gl3GKvIdkuam7h.jpg,"New Year's Eve 1999 finds college-bound Clark and Trevor concerned about the future of their friendship, and a request for Clark to be Trevor's wingman ensures things will never be the same again.",18,10749.0
4768,282762,committed,6.1,woman director,https://image.tmdb.org/t/p/original/4GRFAerhVuSsfQTDgFQrYApEfBs.jpg,An accidental meeting between a man being pressured to propose to his girlfriend and a runaway bride.,35,18.0
4770,253270,kelly & cal,6.25,"friendship, wheelchair, punk rock, single mother, woman director",https://image.tmdb.org/t/p/original/kd74ARTjhEN5Dngt1BRpwHxyeYW.jpg,"Punk-rocker turned suburban mom, Kelly, is nostalgic for a life she can no longer have and uncertain of a future she doesn’t yet fit in. Seventeen-year-old Cal is frustrated at his lack of control over the hand he's been dealt. When the two strike up an unlikely friendship, it's the perfect spark needed to thrust them both back to life.",18,35.0
4777,273912,the young kieslowski,6.948,"pregnancy, college freshman",https://image.tmdb.org/t/p/original/6g2VGKQRrUe8IFJ4sCc6DnSJhUn.jpg,"Grand romantic gestures need not apply in this comedic tale of star-crossed young love. Instead, freshman Brian Kieslowski displays endless reserves of bumbling awkwardness as he goes home with a girl for the first time... and then learns that he got her pregnant... with twins... all while she's going through a rather inconvenient Christianity phase. Could it be that being the good guy and doing what's right are two very different things?",35,18.0
4781,330184,where's the love?,6.5,"talk show, married couple, author, separation, wedding anniversary, tabloid, marriage problems, troubled marriage, business partner, talent agent, marriage counseling, secrecy, falseness, brother sister relationship, college sweetheart, relationship expert, suggestions",https://image.tmdb.org/t/p/original/klt4qGoGxDxznbaQWjC5XNhQf5R.jpg,"Married couple Ryan and Sebastian are professional love and relationship therapists, and the stars of the hit television series 'Where Is The Love.' Unfortunately, their love didn't last and they have separated. However, in fear of losing their clients and damaging their reputations, they decide to keep their split a secret and operate as though they are a happily married couple.",18,35.0
4782,254936,girltrash: all night long,6.016,"musical, woman director",https://image.tmdb.org/t/p/original/xJTrdoiowuVfij1QyzdeMicf5QP.jpg,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls.",80,18.0
4783,137347,closer to the moon,6.82,bank robbery,https://image.tmdb.org/t/p/original/o3sIjA3fmLtDEl0p4scRSVvRr8q.jpg,A Romanian police officer teams up with a small crew of bank robbers to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie.,35,18.0
4786,298095,desiree,6.15,"amnesia, based on novel or book, new orleans, louisiana, arson, chemist, illegal drug",https://image.tmdb.org/t/p/original/AjUAbShGtAixWe00pLqpYp6kluL.jpg,"An inspired experimental chemist, wakes up in a New Orleans jail, accused of arson that's linked to an illegal drug-manufacturing ring. Suffering from amnesia, he's unexpectedly released on bail, determined to find his missing girlfriend.",53,80.0
4787,257845,silent,7.1,"artist, black and white, picture, short film",https://image.tmdb.org/t/p/original/ps2Ia5xxf715y1PwWJWtgiU8jYB.jpg,A duo of street performers learns how sound and picture work together to create amazing cinema experiences.,12,16.0
4790,306963,wanderers,7.121,"short film, 3d animation",https://image.tmdb.org/t/p/original/2e1XbXF7tYIhtqTf587PQxImpDI.jpg,"Wanderers is a vision of humanity's expansion into the Solar System, based on scientific ideas and concepts of what our future in space might look like, if it ever happens. The locations depicted in the film are digital recreations of actual places in the Solar System, built from real photos and map data where available.  Without any apparent story, other than what you may fill in by yourself, the idea with the film is primarily to show a glimpse of the fantastic and beautiful nature that surrounds us on our neighboring worlds - and above all, how it might appear to us if we were there.",878,16.0
4792,286722,the killing field,6.6,"detective, woman director",https://image.tmdb.org/t/p/original/tJRcqjMG2BhmJSVXUC3Hzt072oY.jpg,A task force is sent to a small country town to investigate a shocking crime.,9648,18.0
4793,281506,an american girl: isabelle dances into the spotlight,6.2,"dance, ballet",https://image.tmdb.org/t/p/original/wMie9YLc8q8XkJjECbZViDPkkGU.jpg,"Isabelle is an inspired dancer, but when her sister and a classmate make her doubt herself, she's motivated by a ballerina to find her own way to shine.",10751,18.0
4795,138943,daddy's little girl,6.321,folter,https://image.tmdb.org/t/p/original/e2zef4gFoNsqfUIHVs9b3QrMxSu.jpg,"After the police find Derek’s daughter brutally murdered on the beach, he vows to make the culprit suffer for his actions, even if that person is ‘part of the family.’  With careful research into the history of torture, Derek prepares himself and his basement for a week of brutal tactics that will make his daughter’s killer feel the pain that he has inflicted upon so many others.  In a time when stranger danger is ever present, a single father learns that it’s the ones you trust most who have to be watched the closest.",27,53.0
4800,289081,team hot wheels: the origin of awesome!,7.4,hot wheels,https://image.tmdb.org/t/p/original/kkXzbdCLN4vL90uO7iBH3dXjaJW.jpg,"TEAM HOT WHEELS: ORIGIN OF AWESOME! - Gage, Wyatt, Brandon and Rhett are four kids who are about to discover that life is better in the fast lane. Ride along with Team Hot Wheels as they race to save their town! Stars George Grant &amp; David Lodge.",10751,16.0
4801,253283,take care,6.0,"jealousy, nurse, ex-boyfriend, helplessness, caretaker, doctor, car accident, guilt, ex-boyfriend ex-girlfriend relationship, hit by a car, woman director, awkward, physical therapy, stairs, broken bones, abandoned by friends, friend's break-up",https://image.tmdb.org/t/p/original/lZmsE2TY9IOZALFjG0wqGNnARWZ.jpg,"When a car crash leaves Frannie immobilized, she is brushed off by everyone she can count on. With nowhere else to turn and desperate for help, she turns to an unlikely source, her ex Devon.",18,35.0
4802,266764,meet the patels,6.9,woman director,https://image.tmdb.org/t/p/original/uGR59XUUEnm5EG3CudqCrSXmrqE.jpg,"Finding love is never easy. For Ravi Patel, a first generation Indian-American, the odds are slim. His ideal bride is beautiful, smart, funny, family-oriented, kind and—in keeping with tradition—Indian (though hopefully raised in the US). Oh, and her last name should be Patel because in India, Patels usually marry other Patels. And so at 30, Ravi decides to break up with his American girlfriend (the one who by all accounts is perfect for him except for her red hair and American name) and embark on a worldwide search for another Patel longing to be loved. He enlists the help of his matchmaker mother, attends a convention of Patels living in the US and travels to wedding season in India. Witty, honest and heartfelt, this comedy explores the questions with which we all struggle: What is love? What is happiness? And how in the world do we go about finding them?",10749,35.0
4804,280381,house at the end of the drive,8.25,ghost story,https://image.tmdb.org/t/p/original/AmW0Rz1McoXMYPxl5WoootpiJsz.jpg,"When David King purchases a house in the hills far above the angst of Los Angeles, he gets much more than he bargained for when strange and unexplainable occurrences in and around the house begin to take control of his daily life",53,27.0
4813,310952,a little game,6.581,chess,https://image.tmdb.org/t/p/original/v8Rs4xpUppakdZRWcAAqtqOIEu.jpg,"Ostracized at her posh new uptown school and shaken by the death of her beloved grandmother, a 10 year-old downtown girl finds an unlikely mentor in the form of an irascible chess-master, who uses the game to teach Max lessons in resilience, perseverance, and how to embrace inevitable change.",10751,12.0
4816,341749,run for your life,6.192,"journalist, child abuse, based on novel or book, seattle, washington, based on true story, domestic abuse, domestic violence, best friend, physical abuse, ex-husband ex-wife relationship, child custody, divorced couple, abusive husband, what if, spousal abuse, difficult choice, abused wife, sliding doors, abused woman, choices",https://image.tmdb.org/t/p/original/7XMT6WSnNKo52ZACBL3nPqwntTw.jpg,"Journalist Meredith Redmond is a battered Canadian woman who flees Canada to escape her abusive husband, Robert. She settles in Seattle, but her now-remarried ex-husband eventually finds her. To protect her two children, she must choose between killing him herself, hiring someone to kill him, or disappearing with her children and assuming new identities. Based on a true story.",18,53.0
4818,315723,the nostalgist,6.8,"future, android, virtual reality, dystopia, victorian england, steampunk, robot, short film",https://image.tmdb.org/t/p/original/80vXc1EAUUhlzYo6767h8g3G4bX.jpg,"In the futuristic city of Vanille, with properly tuned ImmerSyst Eyes &amp; Ears the world can look and sound like a paradise. But the life of a father and his young son threatens to disintegrate when the father's device begins to fail. Desperate to avoid facing his own traumatic reality, the man must venture outside to find a replacement, into a city where violence and danger lurk beneath a skim of beautiful illusion.",28,12.0
4820,312174,unedited footage of a bear,7.031,bear,https://image.tmdb.org/t/p/original/eBE8V51zojucBMzTN3DdN9H4Ct9.jpg,This is unedited raw footage of a bear I filmed with my cell phone. I'm not sure what kind of bear this is.,53,27.0
4824,571137,bound for greatness,10.0,"asperger's syndrome, short film",https://image.tmdb.org/t/p/original/wYzt92qRTWy949kmuEV9Ir7ISPo.jpg,"Darren, who lives with Aspergers, has gone throughout his life not truly connecting with anyone. Seeking the comforting sounds of crashing waves one blustery day, he happens upon a girl nursing a broken bird. She needs him…",18,10749.0
4829,265347,chasing ghosts,6.393,"loss of loved one, youtube, mysterious photo",https://image.tmdb.org/t/p/original/5uTRycUM5MjTH8EFseYbbftzIgy.jpg,"Lucas Simons, an 11-year-old filmmaker, is obsessed with death after the loss of his brother. When Lucas accidentally captures a mysterious presence in one of his films, he inadvertently becomes a YouTube phenomenon, and must learn to live life in the spotlight while also learning how to once again start living life to its fullest.",10751,35.0
4831,332675,the gospel of john,7.0,"bible, jesus christ, biblical, baptist",https://image.tmdb.org/t/p/original/3GGEP73kV9AgWneWX0vxHvge7qx.jpg,"John’s gospel is depicted, complete with Aramaic narration, highlighting Christ’s life including birth, baptism, first miracle, healing the blind man, walking on water, feeding the multitude, raising Lazarus from the dead, the Last Supper, his flogging and crucifixion, and most importantly his resurrection.",18,14.0
4834,323149,darkness on the edge of town,7.0,"revenge, ireland, sharpshooter, murdered sister, female sniper, modern western",https://image.tmdb.org/t/p/original/lHLx9LJz22uLNxAdSz9map4poSO.jpg,A troubled teenage sharpshooter decides to avenge the death of her estranged sister after she is found murdered in a public bathroom.,53,80.0
4837,314034,the boy in the dress,6.6,"coming of age, cross dressing, based on children's book, family, child of divorce",https://image.tmdb.org/t/p/original/u5qhlA6v4f0IE9w4Je7ka0lRHRQ.jpg,"Dennis feels different - an ordinary boy in an ordinary house in an ordinary street, playing football with his mates and living with his dad and brother, but frustrated by the boring grey world he inhabits. Life has never really been the same since his mum left.  However, transformation can happen in the most unexpected places. Aided by Lisa, the coolest girl in the school, Dennis creates a whole new persona and puts it to the ultimate test - but can a boy wear a dress, and what will the headmaster, his dad and his friends on the football team think if they find out?",18,10751.0
4841,284606,prelude to axanar,7.13,"spacecraft, starship, space, space opera",https://image.tmdb.org/t/p/original/axEfYzGMBEIXQy8ldX737kW6TcD.jpg,"Prelude to Axanar is a short film that will give viewers a historical look at the events leading up to the Battle of Axanar, the central event of the film Axanar. The short is a historical look at the battle of Axanar, filmed like a History Channel special. Each character will give a different view of the war with the Klingons leading up to the final confrontation that will be chronicled in Axanar, which will be released later this year. Prelude will tell viewers about the war and what it meant to each side. Figures from both sides will talk about how the war started, how the Klingons were better prepared for war, how Starfleet built their fleet, and how the war was fought from both the Federation and Klingon perspectives. You will hear from Robert April talk about building the Enterprise, Starfleet Admiral Ramirez talk about building the Starfleet, Garth of Izar telling the story of his rise to fame and Kharn, the Klingon Supreme Commander give the Klingon view of the war.",878,10752.0
4842,228692,cheatin',7.204,"cheating, love, couple, adult animation",https://image.tmdb.org/t/p/original/uNIbEUvcm7z6PxtlbCm19YshkBF.jpg,"In a fateful bumper car collision, Jake and Ella meet and become the most loving couple in the long history of romance. But when a scheming ""other"" woman drives a wedge of jealousy into their perfect courtship, insecurity and hatred spell out an untimely fate. With only the help of a disgraced magician and his forbidden ""soul machine"", Ella takes the form of Jake's numerous lovers, desperately fighting through the malfunction and deceit as they try to reclaim their destiny.",16,35.0
4844,286940,the boxcar children,7.9,based on novel or book,https://image.tmdb.org/t/p/original/t184N3Tl7JtwBynjhva18o8EBHN.jpg,"Four orphaned and homeless siblings happen upon an abandoned boxcar, which, they furnish with all the comforts of home. Fearful that they will be sent to live with their grandfather they have never met, the children keep their new home a secret.",10751,16.0
4850,285271,lessons learned,6.6,puppetry,https://image.tmdb.org/t/p/original/1uBT78pGmeLiWYbFQx1uiHpBe9n.jpg,A boy receives a gift from his grandfather for his birthday; a box in which to store the lessons he will learn throughout life.  He inadvertently learns his first lesson when he opens the large chest of his grandfather's own lessons learned.,16,14.0
4857,1182095,symphony dark,8.0,"underdog, toronto, canada, business, robot, science fiction, robots, toronto, sci-fi, sd, wil wong, red camera, cinderella story",https://image.tmdb.org/t/p/original/adB0TFZpEK6QHGTwyYjke5UKOi.jpg,"Nora Denucci lives a simple life selling flowers till one day she inherits a struggling but innovative tech company.  Unsure why or how, she aims to be a good boss under the guidance and leadership of the company’s newly appointed CEO, Claire Bloom.  Symphony Dark is a slice of life Cinderella tale of a girl’s journey to find life’s purpose.",878,10749.0
4858,507126,the zeroes,8.0,"bully, child, anti-bullying",https://image.tmdb.org/t/p/original/2S8EiTLN2NSMwOqgGjB66OjRKpa.jpg,"A group of kids realizing there is strength in numbers, band together to take on the neighborhood bullies.",35,10751.0
4860,402515,american beast,6.453,"tree, minnesota, forest, fear, wood, horror mystery, wood burns, wood burning",https://image.tmdb.org/t/p/original/ivQ9rzNV3HzGlwbWNS6bavjsOJk.jpg,"After a confrontation, a group of women are taken by a presence.",14,53.0
4862,302038,an erotic tale of ms. dracula,7.0,"orgy, lesbian sex, softcore",https://image.tmdb.org/t/p/original/fGfx64kW8Nf4yoav4xUZVTxlVUu.jpg,"An investigation at Ms. Dracula's mansion into the disappearance of a local beauty leads a group of characters, pulled from the pages of vampire fiction, on a wild goose chase that results in numerous hijinks and the discovery of new erotic secrets.",14,27.0
4864,381382,the herd,6.7,vegan,https://image.tmdb.org/t/p/original/g5lV525atqvau5b1pEwFAxIF3zn.jpg,"A number of kidnapped and trafficked women find themselves imprisoned in a squalid medical facility. For Paula her continued survival relies on her basic human function. Escape, on any level, is seemingly impossible as the women are condemned to a life of enforced servitude at the whims of their captors; for one reason only – their milk.",27,53.0
4866,307527,time trap,6.8,"time travel, short film",https://image.tmdb.org/t/p/original/A4Hdm1ASijF8UVKfQ3x5Hn8mJAu.jpg,"After losing control of his engines, bumbling spaceman Fripp finds himself at the mercy of his spaceship. A thrilling descent through an asteroid belt ensues, after which he finds himself marooned on a post-apocalyptic Earth. Without a working spacecraft, the interstellar time-traveler must dip into the dead planet’s history in order to find a way home.",35,12.0
4872,300600,rise,6.0,"underdog, rise and fall, wrongful imprisonment",https://image.tmdb.org/t/p/original/q8AsuiJnx9j28IY1ELkStmhhwM8.jpg,The true story of a young man falsely accused of rape and sentenced to six years in a maximum security prison. He must rely on survival skills and an unlikely bond with an infamous inmate to prove his innocence and regain his freedom.,80,53.0
4873,269057,bang bang baby,6.1,"small town, rock star, musical, 1960s, chemical leak, mutations",https://image.tmdb.org/t/p/original/nd5cZ2b9SfsE3I0du7FQNon1QRB.jpg,A small town teenager in the 1960s believes her dreams of becoming a famous singer will come true when her rock star idol gets stranded in town. But a leak in a nearby chemical plant that is believed to be causing mass mutations threatens to turn her dream into a nightmare.,878,18.0
4880,384205,the gift,6.4,"closing time, gift shop, magician, short film",https://image.tmdb.org/t/p/original/x75ikHsdQJJZyNrTWjqukaHtZhr.jpg,A department store gift wrapper is a lonely spectator at the centre of the festive season until a stage magician makes a surprising request.,10749,18.0
4883,381372,the fog of courage,6.9,short film,https://image.tmdb.org/t/p/original/qAp90bFmZqLtF8N6G9IfF3dLKD9.jpg,"In this animated horror comedy, a cowardly dog named Courage must rescue his lovely owner, Muriel from a vengeful supernatural Fog. Eustace, Muriel's greedy husband, refuses to return the gold necklace belonging to the Fog's long lost love.",16,35.0
4885,340937,the father's love,6.0,christian film,https://image.tmdb.org/t/p/original/ypUXPPuMloQ7VBXm6KpWjrv7KZy.jpg,"Struggling to find fulfillment in relationships, Sarah discovers that forgiveness is the key to true love.",18,10749.0
4888,285225,stomping ground,6.7,"bigfoot, sasquatch",https://image.tmdb.org/t/p/original/o5SIyYikDMQWZQfjtWbd18RTYPN.jpg,"Ben and Annie are a young couple on a weekend trip to Annie's small North Carolina hometown who, after meeting a charming old friend, embark on an impromptu 'Bigfoot hunt' that threatens both their relationship and their lives.",35,27.0
4893,228961,death to prom,7.2,"high school, date, minnesota, prom, school, lgbt, first date",https://image.tmdb.org/t/p/original/oaXxFqWdMy5sF9WYCJWj39ShzVk.jpg,"Two best friends make the best of going to high school by dreaming up fashion magazine photo shoots, and bribing their siblings to model for them.  René indulges all his fantasies and loves designing clothes. Frankie lives for her camera and punk rock. They both fall for Sasha, the shy soccer player with a soft spot for poems by Pushkin. When the three of them are caught between competing invitations to prom, their high-fashion drama could destroy their friendships along with the entire prom.",35,10749.0
4902,302178,phoenix 9,7.0,short film,https://image.tmdb.org/t/p/original/tAQw3m7CGe3qGsK7RxlqNy3p4PW.jpg,"After a global nuclear war has turned earth into a scorched wasteland, a struggling group of survivors discovers a secret installation that offers a new beginning - but not without a catch.",28,53.0
4908,261874,greencard warriors,6.0,woman director,https://image.tmdb.org/t/p/original/94jdvHTu1rHEh0HU8A2GhygDiuB.jpg,The tragic struggle of an undocumented Latino family in Los Angeles after they have sent their eldest son to war.,28,18.0
4915,264578,jack irish: dead point,6.9,"drug dealer, judge, nightclub, killer, jack irish",https://image.tmdb.org/t/p/original/1S4VPg4nZ0HK664GJ50jSP4yqj2.jpg,"Jack Irish is thrown into a world of club owners, drug dealers and killers when he is hired by a judge to find a mysterious red book.",80,18.0
4918,308418,eat with me,6.2,"restaurant, chef, gay theme",https://image.tmdb.org/t/p/original/nbG2sWh1RKcjhcTmC7OAfAVIIDp.jpg,"When Emma moves in with her estranged, gay son, the pair must learn to reconnect through food where words fail, and face the foreclosure of the family’s Chinese restaurant and a stubborn fear of intimacy.",10749,35.0
4920,273693,baby bootcamp,6.5,woman director,https://image.tmdb.org/t/p/original/thPkyRFYlsdTAnOBS7Zow1J5YpD.jpg,"Fitness instructor Julia is down on her luck, trying to make her baby boot camp a thriving business. To make ends meet, she becomes a part-time nanny for a single widowed father. Trouble is, she knows nothing about taking care of children.",10749,18.0
4927,307144,scarlet's witch,7.7,witch,https://image.tmdb.org/t/p/original/rRuuaEo4b4avaBzaI037cu4DpaT.jpg,A lonely girl befriend a witch in the woods who has alter motives in this adult fairy tale.,9648,18.0
4931,297462,old fashioned,6.5,"christianity, free spirit, courtship, frat boy, independent film",https://image.tmdb.org/t/p/original/ufeKUm27O3nyv8k6VuCGtxebqFn.jpg,"A reformed frat boy opens an antique store in a college town and falls for the free-spirited girl who moves into the apartment above his shop. In time, this unlikely pair fall into a traditional courtship.",10749,18.0
4932,283834,tuck me in,6.8,short film,https://image.tmdb.org/t/p/original/xgusK1RGJ594eEbKUX1MX6TJmpu.jpg,"Alex asks his father to tuck him in, but that's not the only thing he asks for.",27,53.0
4936,346385,the history of time travel,6.44,"time travel, mockumentary",https://image.tmdb.org/t/p/original/q1C0qZZ59j2Tsejd0SlFt5GPKIe.jpg,"A fictional documentary about the creation of the world's first time machine, the men who created it, and the unintended ramifications it has on world events.",878,18.0
4938,300902,deadly revisions,9.2,"nightmare, rope, murder, cabin, writer, hatchet, doll, evil",https://image.tmdb.org/t/p/original/z0B2KDztMAof4GyqegTJKH2aBfO.jpg,"Hypnotherapy and drugs are used to help an amnesiac horror writer, but are the terrifying images that surface real or imagined?",53,27.0
4941,289328,talk back and you're dead,6.769,philippines,https://image.tmdb.org/t/p/original/lhikFzjzuj0mEM2bJDz3rsJjzDF.jpg,"Samantha falls in love with a hot-headed guy named Top, the leader of a gang.",10749,35.0
4945,687496,the 4bidden fables,6.0,"anthology, conjoined twins, horror anthology",https://image.tmdb.org/t/p/original/nsUntraV1U2kI9kaXi0wefxOBPh.jpg,"From the imagination of fantasy artist Dorian Cleavenger, comes four short stories of the bizarre and macabre.",27,14.0
4953,263794,druid peak,6.5,"wyoming, usa, wolf, teenage boy, woman director, yellowstone",https://image.tmdb.org/t/p/original/30Gv2cJVxwomv6ayKMHLIkhZd0I.jpg,"A troubled teen is sent to live with his estranged father, a park ranger. During his time there, he develops an unusual affinity with and passion for the wolves in a local pack.",12,18.0
4960,317664,beef,6.4,"judge, courtroom, deli",https://image.tmdb.org/t/p/original/uGUgSEBZGBMHzBhADljkzNARv93.jpg,"BEEF is a comedic spin on a real person courtroom show. Set in a NY deli, BEEF revolves around Lou, his family, and the cases he settles. People march in with a ""beef"" for Lou to solve with old-school advice, simple justice, or a fine cut of meat.",18,35.0
4962,277969,the adventures of roborex,6.9,"robot, robot dog, backyard, capsule",https://image.tmdb.org/t/p/original/ca2Q3KVtFYgJzwkH3Xjejxxyv3n.jpg,"When a robot dog from the future pops up in their backyard on a mission to help them, 11-year-old James and his beloved golden retriever, Rex, learn that it is up to them to save the world from Dr. Apocalypse, an evil scientist, and his wily robotic Destructo-Cat.",10751,878.0
4963,259060,random stop,6.2,short film,https://image.tmdb.org/t/p/original/gKJv15APNdjfGGS7wowvAugxnT6.jpg,"""Random Stop"" is a first-person P.O.V. recreation of events from the life of a highway patrolman. The film is based on the true story of Sheriff's Deputy Kyle Dinkheller who - at the end of a shift - pulled over a speeding pickup truck driven by disturbed Vietnam veteran, Andrew Brannan. The results of this routine traffic stop were both tragic and deadly. Footage of the stop is now used in police training throughout the world.",28,80.0
4967,486500,the adventures of paula peril,6.75,"greed, bound and gagged, supernatural creature, female reporter",https://image.tmdb.org/t/p/original/8mKd7Z1YJdoRbHYI4D1u0v6sUOq.jpg,"A sexy reporter and an intrepid cameraman.  Adventures are to be had!  This is an anthology with 30 minutes of new storyline added.  The Adventures of Paula Peril merges Mystery of the Crystal Falcon, The Invisible Evil, and Midnight Whistle into one longer story.",9648,12.0
